current_path,current_filename,normalized,suggested_path,size,suspicious
"icons/boxer_2.svg","boxer_2.svg","boxer_2","icons/boxer_2.svg","6896","no"
"icons/brackets.svg","brackets.svg","brackets","icons/brackets.svg","16852","no"
"icons/braille.svg","braille.svg","braille","icons/braille.svg","10232","no"
"icons/branca de neve.svg","branca de neve.svg","branca_de_neve","icons/branca_de_neve.svg","13284","no"
"icons/branca.svg","branca.svg","branca","icons/branca.svg","7352","no"
"icons/brancas.svg","brancas.svg","brancas","icons/brancas.svg","7024","no"
"icons/branco.svg","branco.svg","branco","icons/branco.svg","7460","no"
"icons/branco_2.svg","branco_2.svg","branco_2","icons/branco_2.svg","11752","no"
"icons/brasil.svg","brasil.svg","brasil","icons/brasil.svg","8796","no"
"icons/braЗo articulado.svg","braЗo articulado.svg","brazo_articulado","icons/brazo_articulado.svg","11228","yes"
"icons/braЗo.svg","braЗo.svg","brazo","icons/brazo.svg","9764","yes"
"icons/braЗos articulados.svg","braЗos articulados.svg","brazos_articulados","icons/brazos_articulados.svg","9608","yes"
"icons/braЗos em cruz.svg","braЗos em cruz.svg","brazos_em_cruz","icons/brazos_em_cruz.svg","11576","yes"
"icons/braЗos em cruz_2.svg","braЗos em cruz_2.svg","brazos_em_cruz_2","icons/brazos_em_cruz_2.svg","10852","yes"
"icons/braЗos em cruz_3.svg","braЗos em cruz_3.svg","brazos_em_cruz_3","icons/brazos_em_cruz_3.svg","10748","yes"
"icons/braЗos em cruz_4.svg","braЗos em cruz_4.svg","brazos_em_cruz_4","icons/brazos_em_cruz_4.svg","9060","yes"
"icons/braЗos.svg","braЗos.svg","brazos","icons/brazos.svg","8980","yes"
"icons/brecha.svg","brecha.svg","brecha","icons/brecha.svg","17268","no"
"icons/brechas.svg","brechas.svg","brechas","icons/brechas.svg","15012","no"
"icons/brincar com аgua.svg","brincar com аgua.svg","brincar_com_agua","icons/brincar_com_agua.svg","20160","yes"
"icons/brincar com аgua_2.svg","brincar com аgua_2.svg","brincar_com_agua_2","icons/brincar_com_agua_2.svg","15168","yes"
"icons/brincar Еs cozinhas.svg","brincar Еs cozinhas.svg","brincar_es_cozinhas","icons/brincar_es_cozinhas.svg","7664","yes"
"icons/brinco.svg","brinco.svg","brinco","icons/brinco.svg","7384","no"
"icons/brincos.svg","brincos.svg","brincos","icons/brincos.svg","9576","no"
"icons/brindar.svg","brindar.svg","brindar","icons/brindar.svg","26184","no"
"icons/brindar_2.svg","brindar_2.svg","brindar_2","icons/brindar_2.svg","11588","no"
"icons/brinquedo adaptado.svg","brinquedo adaptado.svg","brinquedo_adaptado","icons/brinquedo_adaptado.svg","19540","no"
"icons/brinquedos.svg","brinquedos.svg","brinquedos","icons/brinquedos.svg","26328","no"
"icons/brocas.svg","brocas.svg","brocas","icons/brocas.svg","7832","no"
"icons/brocas_2.svg","brocas_2.svg","brocas_2","icons/brocas_2.svg","7248","no"
"icons/brocha.svg","brocha.svg","brocha","icons/brocha.svg","10648","no"
"icons/brochas.svg","brochas.svg","brochas","icons/brochas.svg","9568","no"
"icons/bronquite.svg","bronquite.svg","bronquite","icons/bronquite.svg","24576","no"
"icons/bronze.svg","bronze.svg","bronze","icons/bronze.svg","21728","no"
"icons/bronzeador.svg","bronzeador.svg","bronzeador","icons/bronzeador.svg","11224","no"
"icons/bronzeadores.svg","bronzeadores.svg","bronzeadores","icons/bronzeadores.svg","10056","no"
"icons/bronzear.svg","bronzear.svg","bronzear","icons/bronzear.svg","15552","no"
"icons/bronzear_2.svg","bronzear_2.svg","bronzear_2","icons/bronzear_2.svg","13920","no"
"icons/bronzear_3.svg","bronzear_3.svg","bronzear_3","icons/bronzear_3.svg","10224","no"
"icons/brotar.svg","brotar.svg","brotar","icons/brotar.svg","10492","no"
"icons/bruxa.svg","bruxa.svg","bruxa","icons/bruxa.svg","23556","no"
"icons/bruxas.svg","bruxas.svg","bruxas","icons/bruxas.svg","19212","no"
"icons/brГnquias.svg","brГnquias.svg","brgnquias","icons/brgnquias.svg","8624","yes"
"icons/brГnquias_2.svg","brГnquias_2.svg","brgnquias_2","icons/brgnquias_2.svg","7944","yes"
"icons/brвcolos.svg","brвcolos.svg","brvcolos","icons/brvcolos.svg","29816","yes"
"icons/brвculos.svg","brвculos.svg","brvculos","icons/brvculos.svg","23284","yes"
"icons/buda.svg","buda.svg","buda","icons/buda.svg","27520","no"
"icons/bulgаria.svg","bulgаria.svg","bulgaria","icons/bulgaria.svg","1540","yes"
"icons/buraco.svg","buraco.svg","buraco","icons/buraco.svg","7024","no"
"icons/buraco_2.svg","buraco_2.svg","buraco_2","icons/buraco_2.svg","13604","no"
"icons/buracos.svg","buracos.svg","buracos","icons/buracos.svg","6896","no"
"icons/buracos_2.svg","buracos_2.svg","buracos_2","icons/buracos_2.svg","12860","no"
"icons/burgos.svg","burgos.svg","burgos","icons/burgos.svg","16920","no"
"icons/burro.svg","burro.svg","burro","icons/burro.svg","12144","no"
"icons/burros.svg","burros.svg","burros","icons/burros.svg","10824","no"
"icons/buscar o correio.svg","buscar o correio.svg","buscar_o_correio","icons/buscar_o_correio.svg","14116","no"
"icons/buscar.svg","buscar.svg","buscar","icons/buscar.svg","21584","no"
"icons/butano.svg","butano.svg","butano","icons/butano.svg","9056","no"
"icons/buzina.svg","buzina.svg","buzina","icons/buzina.svg","6484","no"
"icons/buzinas.svg","buzinas.svg","buzinas","icons/buzinas.svg","6100","no"
"icons/bВlgica.svg","bВlgica.svg","bvlgica","icons/bvlgica.svg","1352","yes"
"icons/bИnЗ╞o.svg","bИnЗ╞o.svg","binz_o","icons/binz_o.svg","15504","yes"
"icons/bИnЗ╞o_2.svg","bИnЗ╞o_2.svg","binz_o_2","icons/binz_o_2.svg","25624","yes"
"icons/bбceps.svg","bбceps.svg","bbceps","icons/bbceps.svg","13660","yes"
"icons/bбceps_2.svg","bбceps_2.svg","bbceps_2","icons/bbceps_2.svg","12124","yes"
"icons/bвias para os braЗos.svg","bвias para os braЗos.svg","bvias_para_os_brazos","icons/bvias_para_os_brazos.svg","16996","yes"
"icons/bвlides.svg","bвlides.svg","bvlides","icons/bvlides.svg","13148","yes"
"icons/bвsnia herzegovina.svg","bвsnia herzegovina.svg","bvsnia_herzegovina","icons/bvsnia_herzegovina.svg","6960","yes"
"icons/bгssola.svg","bгssola.svg","bgssola","icons/bgssola.svg","14680","yes"
"icons/bгssula.svg","bгssula.svg","bgssula","icons/bgssula.svg","12556","yes"
"icons/c.svg","c.svg","c","icons/c.svg","4216","no"
"icons/c_2.svg","c_2.svg","c_2","icons/c_2.svg","5792","no"
"icons/cabana.svg","cabana.svg","cabana","icons/cabana.svg","20936","no"
"icons/cabanas.svg","cabanas.svg","cabanas","icons/cabanas.svg","17760","no"
"icons/cabanas_2.svg","cabanas_2.svg","cabanas_2","icons/cabanas_2.svg","15872","no"
"icons/cabaЗa.svg","cabaЗa.svg","cabaza","icons/cabaza.svg","16336","yes"
"icons/cabaЗa_2.svg","cabaЗa_2.svg","cabaza_2","icons/cabaza_2.svg","20032","yes"
"icons/cabeleireira.svg","cabeleireira.svg","cabeleireira","icons/cabeleireira.svg","24604","no"
"icons/cabeleireiro.svg","cabeleireiro.svg","cabeleireiro","icons/cabeleireiro.svg","23956","no"
"icons/cabeleireiro_2.svg","cabeleireiro_2.svg","cabeleireiro_2","icons/cabeleireiro_2.svg","23804","no"
"icons/cabeleireiro_3.svg","cabeleireiro_3.svg","cabeleireiro_3","icons/cabeleireiro_3.svg","15688","no"
"icons/cabeleireiro_4.svg","cabeleireiro_4.svg","cabeleireiro_4","icons/cabeleireiro_4.svg","14180","no"
"icons/cabelo comprido.svg","cabelo comprido.svg","cabelo_comprido","icons/cabelo_comprido.svg","16288","no"
"icons/cabelo.svg","cabelo.svg","cabelo","icons/cabelo.svg","25244","no"
"icons/cabelo_2.svg","cabelo_2.svg","cabelo_2","icons/cabelo_2.svg","26444","no"
"icons/cabeludo.svg","cabeludo.svg","cabeludo","icons/cabeludo.svg","20680","no"
"icons/caber.svg","caber.svg","caber","icons/caber.svg","2824","no"
"icons/cabeЗa de perfil.svg","cabeЗa de perfil.svg","cabeza_de_perfil","icons/cabeza_de_perfil.svg","8940","yes"
"icons/cabeЗa.svg","cabeЗa.svg","cabeza","icons/cabeza.svg","10368","yes"
"icons/cabeЗas de perfil.svg","cabeЗas de perfil.svg","cabezas_de_perfil","icons/cabezas_de_perfil.svg","8356","yes"
"icons/cabeЗas.svg","cabeЗas.svg","cabezas","icons/cabezas.svg","9280","yes"
"icons/cabeЗudo berrugвn.svg","cabeЗudo berrugвn.svg","cabezudo_berrugvn","icons/cabezudo_berrugvn.svg","20804","yes"
"icons/cabeЗudo boticario.svg","cabeЗudo boticario.svg","cabezudo_boticario","icons/cabezudo_boticario.svg","18636","yes"
"icons/cabeЗudo forana.svg","cabeЗudo forana.svg","cabezudo_forana","icons/cabezudo_forana.svg","23348","yes"
"icons/cabeЗudo forano.svg","cabeЗudo forano.svg","cabezudo_forano","icons/cabezudo_forano.svg","13500","yes"
"icons/cabeЗudo morico.svg","cabeЗudo morico.svg","cabezudo_morico","icons/cabezudo_morico.svg","18716","yes"
"icons/cabeЗudo pilara.svg","cabeЗudo pilara.svg","cabezudo_pilara","icons/cabezudo_pilara.svg","26564","yes"
"icons/cabeЗudo robaculeros.svg","cabeЗudo robaculeros.svg","cabezudo_robaculeros","icons/cabezudo_robaculeros.svg","22828","yes"
"icons/cabeЗudo torero.svg","cabeЗudo torero.svg","cabezudo_torero","icons/cabezudo_torero.svg","21284","yes"
"icons/cabeЗudo tuerto (zarolho).svg","cabeЗudo tuerto (zarolho).svg","cabezudo_tuerto_zarolho","icons/cabezudo_tuerto_zarolho.svg","20236","yes"
"icons/cabeЗudo.svg","cabeЗudo.svg","cabezudo","icons/cabezudo.svg","15024","yes"
"icons/cabeЗudos.svg","cabeЗudos.svg","cabezudos","icons/cabezudos.svg","28076","yes"
"icons/cabeЗudos_2.svg","cabeЗudos_2.svg","cabezudos_2","icons/cabezudos_2.svg","12892","yes"
"icons/cabide.svg","cabide.svg","cabide","icons/cabide.svg","8996","no"
"icons/cabide_2.svg","cabide_2.svg","cabide_2","icons/cabide_2.svg","5664","no"
"icons/cabina de telefone.svg","cabina de telefone.svg","cabina_de_telefone","icons/cabina_de_telefone.svg","10368","no"
"icons/cabinas.svg","cabinas.svg","cabinas","icons/cabinas.svg","9368","no"
"icons/cabo.svg","cabo.svg","cabo","icons/cabo.svg","12624","no"
"icons/cabo_2.svg","cabo_2.svg","cabo_2","icons/cabo_2.svg","13772","no"
"icons/cabos.svg","cabos.svg","cabos","icons/cabos.svg","11040","no"
"icons/cabos_2.svg","cabos_2.svg","cabos_2","icons/cabos_2.svg","11636","no"
"icons/cabra-cega.svg","cabra-cega.svg","cabra_cega","icons/cabra_cega.svg","23904","no"
"icons/cabra.svg","cabra.svg","cabra","icons/cabra.svg","15496","no"
"icons/cabra_2.svg","cabra_2.svg","cabra_2","icons/cabra_2.svg","14916","no"
"icons/cabras.svg","cabras.svg","cabras","icons/cabras.svg","13368","no"
"icons/cabras_2.svg","cabras_2.svg","cabras_2","icons/cabras_2.svg","12764","no"
"icons/cacarejar.svg","cacarejar.svg","cacarejar","icons/cacarejar.svg","10332","no"
"icons/cacarejar_2.svg","cacarejar_2.svg","cacarejar_2","icons/cacarejar_2.svg","13084","no"
"icons/cachecol.svg","cachecol.svg","cachecol","icons/cachecol.svg","12884","no"
"icons/cachecвis.svg","cachecвis.svg","cachecvis","icons/cachecvis.svg","11248","yes"
"icons/cachimbo.svg","cachimbo.svg","cachimbo","icons/cachimbo.svg","9020","no"
"icons/cachorro.svg","cachorro.svg","cachorro","icons/cachorro.svg","18308","no"
"icons/cactos.svg","cactos.svg","cactos","icons/cactos.svg","14604","no"
"icons/cactos_2.svg","cactos_2.svg","cactos_2","icons/cactos_2.svg","12180","no"
"icons/cadeado.svg","cadeado.svg","cadeado","icons/cadeado.svg","14932","no"
"icons/cadeados.svg","cadeados.svg","cadeados","icons/cadeados.svg","12976","no"
"icons/cadeia.svg","cadeia.svg","cadeia","icons/cadeia.svg","12876","no"
"icons/cadeia_2.svg","cadeia_2.svg","cadeia_2","icons/cadeia_2.svg","12128","no"
"icons/cadeira de baloiЗo.svg","cadeira de baloiЗo.svg","cadeira_de_baloizo","icons/cadeira_de_baloizo.svg","19156","yes"
"icons/cadeira de cozinha.svg","cadeira de cozinha.svg","cadeira_de_cozinha","icons/cadeira_de_cozinha.svg","13208","no"
"icons/cadeira de crianЗa.svg","cadeira de crianЗa.svg","cadeira_de_crianza","icons/cadeira_de_crianza.svg","20852","yes"
"icons/cadeira de praia adaptada.svg","cadeira de praia adaptada.svg","cadeira_de_praia_adaptada","icons/cadeira_de_praia_adaptada.svg","27016","no"
"icons/cadeira de rodas com motor.svg","cadeira de rodas com motor.svg","cadeira_de_rodas_com_motor","icons/cadeira_de_rodas_com_motor.svg","10364","no"
"icons/cadeira de rodas de corridas.svg","cadeira de rodas de corridas.svg","cadeira_de_rodas_de_corridas","icons/cadeira_de_rodas_de_corridas.svg","25540","no"
"icons/cadeira de rodas elВctrica.svg","cadeira de rodas elВctrica.svg","cadeira_de_rodas_elvctrica","icons/cadeira_de_rodas_elvctrica.svg","24480","yes"
"icons/cadeira de rodas.svg","cadeira de rodas.svg","cadeira_de_rodas","icons/cadeira_de_rodas.svg","23148","no"
"icons/cadeira de rodas_2.svg","cadeira de rodas_2.svg","cadeira_de_rodas_2","icons/cadeira_de_rodas_2.svg","7908","no"
"icons/cadeira de rodas_3.svg","cadeira de rodas_3.svg","cadeira_de_rodas_3","icons/cadeira_de_rodas_3.svg","11596","no"
"icons/cadeira de sala.svg","cadeira de sala.svg","cadeira_de_sala","icons/cadeira_de_sala.svg","8052","no"
"icons/cadeira.svg","cadeira.svg","cadeira","icons/cadeira.svg","2220","no"
"icons/cadeira_2.svg","cadeira_2.svg","cadeira_2","icons/cadeira_2.svg","1332","no"
"icons/cadeira_3.svg","cadeira_3.svg","cadeira_3","icons/cadeira_3.svg","12512","no"
"icons/cadeiras de passeio.svg","cadeiras de passeio.svg","cadeiras_de_passeio","icons/cadeiras_de_passeio.svg","17424","no"
"icons/cadeiras de prais adaptadas.svg","cadeiras de prais adaptadas.svg","cadeiras_de_prais_adaptadas","icons/cadeiras_de_prais_adaptadas.svg","22180","no"
"icons/cadeiras de rodas de corridas.svg","cadeiras de rodas de corridas.svg","cadeiras_de_rodas_de_corridas","icons/cadeiras_de_rodas_de_corridas.svg","22320","no"
"icons/cadeir╞o.svg","cadeir╞o.svg","cadeir_o","icons/cadeir_o.svg","13436","no"
"icons/cadeir╞o_2.svg","cadeir╞o_2.svg","cadeir_o_2","icons/cadeir_o_2.svg","7024","no"
"icons/caderneta.svg","caderneta.svg","caderneta","icons/caderneta.svg","20884","no"
"icons/caderno de comunicaЗ╞o.svg","caderno de comunicaЗ╞o.svg","caderno_de_comunicaz_o","icons/caderno_de_comunicaz_o.svg","10928","yes"
"icons/caderno.svg","caderno.svg","caderno","icons/caderno.svg","8008","no"
"icons/cafeteira.svg","cafeteira.svg","cafeteira","icons/cafeteira.svg","11132","no"
"icons/cafeteira_2.svg","cafeteira_2.svg","cafeteira_2","icons/cafeteira_2.svg","17424","no"
"icons/cafeteiras.svg","cafeteiras.svg","cafeteiras","icons/cafeteiras.svg","10000","no"
"icons/cafeteiras_2.svg","cafeteiras_2.svg","cafeteiras_2","icons/cafeteiras_2.svg","11276","no"
"icons/cafeteiras_3.svg","cafeteiras_3.svg","cafeteiras_3","icons/cafeteiras_3.svg","15024","no"
"icons/cafВ moca.svg","cafВ moca.svg","cafv_moca","icons/cafv_moca.svg","17344","yes"
"icons/cafВ.svg","cafВ.svg","cafv","icons/cafv.svg","14516","yes"
"icons/cafВ_2.svg","cafВ_2.svg","cafv_2","icons/cafv_2.svg","9100","yes"
"icons/cafВ_3.svg","cafВ_3.svg","cafv_3","icons/cafv_3.svg","15684","yes"
"icons/cafВ_4.svg","cafВ_4.svg","cafv_4","icons/cafv_4.svg","15964","yes"
"icons/cafВs moca.svg","cafВs moca.svg","cafvs_moca","icons/cafvs_moca.svg","14740","yes"
"icons/cafВs.svg","cafВs.svg","cafvs","icons/cafvs.svg","12500","yes"
"icons/cafВs_2.svg","cafВs_2.svg","cafvs_2","icons/cafvs_2.svg","13532","yes"
"icons/caim╞o.svg","caim╞o.svg","caim_o","icons/caim_o.svg","8420","no"
"icons/cair.svg","cair.svg","cair","icons/cair.svg","11980","no"
"icons/cair_2.svg","cair_2.svg","cair_2","icons/cair_2.svg","19264","no"
"icons/cair_3.svg","cair_3.svg","cair_3","icons/cair_3.svg","9684","no"
"icons/cair_4.svg","cair_4.svg","cair_4","icons/cair_4.svg","14144","no"
"icons/caixa chinesa.svg","caixa chinesa.svg","caixa_chinesa","icons/caixa_chinesa.svg","9360","no"
"icons/caixa de correio.svg","caixa de correio.svg","caixa_de_correio","icons/caixa_de_correio.svg","9100","no"
"icons/caixa de correio_2.svg","caixa de correio_2.svg","caixa_de_correio_2","icons/caixa_de_correio_2.svg","5496","no"
"icons/caixa de correio_3.svg","caixa de correio_3.svg","caixa_de_correio_3","icons/caixa_de_correio_3.svg","5500","no"
"icons/caixa de correio_4.svg","caixa de correio_4.svg","caixa_de_correio_4","icons/caixa_de_correio_4.svg","8308","no"
"icons/caixa de correio_5.svg","caixa de correio_5.svg","caixa_de_correio_5","icons/caixa_de_correio_5.svg","5908","no"
"icons/caixa de correio_6.svg","caixa de correio_6.svg","caixa_de_correio_6","icons/caixa_de_correio_6.svg","6188","no"
"icons/caixa de ferramentas.svg","caixa de ferramentas.svg","caixa_de_ferramentas","icons/caixa_de_ferramentas.svg","26804","no"
"icons/caixa de registo.svg","caixa de registo.svg","caixa_de_registo","icons/caixa_de_registo.svg","16292","no"
"icons/caixa de surpresas.svg","caixa de surpresas.svg","caixa_de_surpresas","icons/caixa_de_surpresas.svg","18984","no"
"icons/caixa econвmica.svg","caixa econвmica.svg","caixa_econvmica","icons/caixa_econvmica.svg","14572","yes"
"icons/caixa multibanco.svg","caixa multibanco.svg","caixa_multibanco","icons/caixa_multibanco.svg","11412","no"
"icons/caixa para faqueiro.svg","caixa para faqueiro.svg","caixa_para_faqueiro","icons/caixa_para_faqueiro.svg","23732","no"
"icons/caixa registadora.svg","caixa registadora.svg","caixa_registadora","icons/caixa_registadora.svg","20808","no"
"icons/caixa.svg","caixa.svg","caixa","icons/caixa.svg","17844","no"
"icons/caixa_2.svg","caixa_2.svg","caixa_2","icons/caixa_2.svg","10300","no"
"icons/caixa_3.svg","caixa_3.svg","caixa_3","icons/caixa_3.svg","11468","no"
"icons/caixa_4.svg","caixa_4.svg","caixa_4","icons/caixa_4.svg","16304","no"
"icons/caixas chinesas.svg","caixas chinesas.svg","caixas_chinesas","icons/caixas_chinesas.svg","8844","no"
"icons/caixas de ferramentas.svg","caixas de ferramentas.svg","caixas_de_ferramentas","icons/caixas_de_ferramentas.svg","21784","no"
"icons/caixas de pipocas.svg","caixas de pipocas.svg","caixas_de_pipocas","icons/caixas_de_pipocas.svg","17356","no"
"icons/caixas de registo.svg","caixas de registo.svg","caixas_de_registo","icons/caixas_de_registo.svg","16604","no"
"icons/caixas de surpresa.svg","caixas de surpresa.svg","caixas_de_surpresa","icons/caixas_de_surpresa.svg","15928","no"
"icons/caixas de tomate frito.svg","caixas de tomate frito.svg","caixas_de_tomate_frito","icons/caixas_de_tomate_frito.svg","16312","no"
"icons/caixas forte.svg","caixas forte.svg","caixas_forte","icons/caixas_forte.svg","13348","no"
"icons/caixas multibanco.svg","caixas multibanco.svg","caixas_multibanco","icons/caixas_multibanco.svg","12172","no"
"icons/caixas para faqueiro.svg","caixas para faqueiro.svg","caixas_para_faqueiro","icons/caixas_para_faqueiro.svg","19460","no"
"icons/caixas registadoras.svg","caixas registadoras.svg","caixas_registadoras","icons/caixas_registadoras.svg","17344","no"
"icons/caixas.svg","caixas.svg","caixas","icons/caixas.svg","9608","no"
"icons/caixas_2.svg","caixas_2.svg","caixas_2","icons/caixas_2.svg","15696","no"
"icons/caixas_3.svg","caixas_3.svg","caixas_3","icons/caixas_3.svg","10304","no"
"icons/caixas_4.svg","caixas_4.svg","caixas_4","icons/caixas_4.svg","11856","no"
"icons/caixote do lixo.svg","caixote do lixo.svg","caixote_do_lixo","icons/caixote_do_lixo.svg","10996","no"
"icons/caixote do lixo_2.svg","caixote do lixo_2.svg","caixote_do_lixo_2","icons/caixote_do_lixo_2.svg","12416","no"
